make,mileage,model,price,vin,Year,Transmission,mpg,Displacement
Jeep,62008,Wrangler Unlimited,23800,1C4BJWDG6FL707952,2015,,,
Acura,36030,ILX,15999,19UDE2F7XGA014934,2016,Automatic (AM8),25.0,2.4
Ford,7981,Fusion,17300,3FA6P0H71GR262679,2016,,,
Lexus,39282,RX 350,21499,2T2BK1BA6FC295548,2015,Automatic (S6),18.0,3.5
Jeep,31696,Renegade,18100,ZACCJABW2GPD21446,2016,,,
Mercedes-Benz,30649,GLC,32999,WDC0G4KB2HF213990,2017,,,
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Automatic (S8),19.0,3.6
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Manual 6-spd,14.0,6.2
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Manual 6-spd,16.0,6.2
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Automatic (S8),17.0,6.2
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Automatic (S10),13.0,6.2
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Automatic (S8),22.0,2.0
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Manual 6-spd,20.0,2.0
Chevrolet,22478,Camaro,24500,1G1FB3DS7J0155124,2018,Manual 6-spd,16.0,3.6
BMW,30564,5 Series,29900,WBA5A7C56GG146775,2016,,,
Ford,36817,Escape,16600,1FMCU9GXXGUB42427,2016,,,
Hyundai,45065,Accent,9175,KMHCT4AE4HU313512,2017,Automatic (S6),26.0,1.6
Hyundai,45065,Accent,9175,KMHCT4AE4HU313512,2017,Manual 6-spd,27.0,1.6
Volkswagen,27331,Jetta,15800,3VWDB7AJ1HM396666,2017,Automatic (S6),28.0,1.4
Volkswagen,27331,Jetta,15800,3VWDB7AJ1HM396666,2017,Manual 5-spd,28.0,1.4
Volkswagen,27331,Jetta,15800,3VWDB7AJ1HM396666,2017,Automatic (AM-S6),24.0,2.0
Volkswagen,27331,Jetta,15800,3VWDB7AJ1HM396666,2017,Manual 6-spd,23.0,2.0
Volkswagen,27331,Jetta,15800,3VWDB7AJ1HM396666,2017,Automatic (S6),25.0,1.8
Toyota,31226,Prius Plug-in Hybrid,20300,JTDKN3DP8F3073305,2015,Automatic (variable gear ratios),51.0,1.8
GMC,29969,Terrain,19100,2GKALNEK8H6166664,2017,,,
Toyota,50200,Corolla,14400,5YFBURHE1HP618124,2017,Manual 6-spd,27.0,1.8
Toyota,50200,Corolla,14400,5YFBURHE1HP618124,2017,Automatic (variable gear ratios),28.0,1.8
Toyota,50200,Corolla,14400,5YFBURHE1HP618124,2017,Automatic (AV-S7),28.0,1.8
Subaru,24996,WRX,23800,JF1VA1B63H9829782,2017,Manual 6-spd,20.0,2.0
Subaru,24996,WRX,23800,JF1VA1B63H9829782,2017,Automatic (AV-S8),18.0,2.0
Subaru,24996,WRX,23800,JF1VA1B63H9829782,2017,Manual 6-spd,17.0,2.5
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Manual 6-spd,18.0,3.5
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Automatic 6-spd,21.0,3.5
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Automatic (S6),21.0,3.5
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Manual 6-spd,23.0,2.4
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Automatic (variable gear ratios),27.0,2.4
Honda,25172,Accord,16999,1HGCR2F85GA054864,2016,Automatic (AV-S7),26.0,2.4
Cadillac,31087,CTS,22999,1G6AX5SX1F0117492,2015,Manual 6-spd,14.0,6.2
Cadillac,31087,CTS,22999,1G6AX5SX1F0117492,2015,Automatic (S6),12.0,6.2
Land Rover,26087,Range Rover Sport,46999,SALWG2KF1GA648477,2016,Automatic (S8),14.0,5.0
Land Rover,26087,Range Rover Sport,46999,SALWG2KF1GA648477,2016,Automatic (S8),17.0,3.0
BMW,58898,X1,21300,WBAVM5C58FVV95302,2015,,,
Nissan,28035,Sentra,12600,3N1AB7APXFY377777,2015,Manual 6-spd,27.0,1.8
Nissan,28035,Sentra,12600,3N1AB7APXFY377777,2015,Automatic (variable gear ratios),29.0,1.8
Toyota,40767,Corolla,13100,5YFBURHE4GP529274,2016,Automatic 4-spd,27.0,1.8
Toyota,40767,Corolla,13100,5YFBURHE4GP529274,2016,Automatic (AV-S7),28.0,1.8
Toyota,40767,Corolla,13100,5YFBURHE4GP529274,2016,Automatic (variable gear ratios),29.0,1.8
Toyota,40767,Corolla,13100,5YFBURHE4GP529274,2016,Manual 6-spd,28.0,1.8
Kia,25847,Cadenza,18700,KNALN4D75F5171946,2015,Automatic 6-spd,19.0,3.3
Nissan,20385,Altima,13499,1N4AL3APXFC152874,2015,Automatic (variable gear ratios),27.0,2.5
Nissan,20385,Altima,13499,1N4AL3APXFC152874,2015,Automatic (AV-S7),22.0,3.5
Jeep,35182,Renegade,16300,ZACCJABT8GPD88560,2016,,,
Hyundai,72276,Sonata,14300,5NPE34AF5FH057801,2015,Automatic (S6),24.0,2.4
Hyundai,72276,Sonata,14300,5NPE34AF5FH057801,2015,Automatic (S6),22.0,2.0
Hyundai,72276,Sonata,14300,5NPE34AF5FH057801,2015,Automatic (AM7),28.0,1.6
Nissan,21951,Altima,17400,1N4AL3AP6HC280743,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,21951,Altima,17400,1N4AL3AP6HC280743,2017,Automatic (AV-S7),22.0,3.5
Honda,19584,CR-V,15199,3CZRM3H30FG709943,2015,,,
Dodge,22853,Durango,29600,1C4RDJDG5FC784840,2015,,,
Mitsubishi,34144,Outlander,16555,JA4AD3A3XHZ044544,2017,,,
Subaru,30939,Outback,26900,4S4BSAKC2J3244521,2018,,,
BMW,29395,7 Series,54855,WBA7F2C50GG416127,2016,,,
Toyota,38229,Camry,16445,4T1BF1FK4FU078204,2015,Automatic (S6),25.0,2.5
Toyota,38229,Camry,16445,4T1BF1FK4FU078204,2015,Automatic (S6),21.0,3.5
Dodge,41729,Journey,17800,3C4PDCGG9HT544082,2017,Automatic 4-spd,19.0,2.4
Dodge,41729,Journey,17800,3C4PDCGG9HT544082,2017,Automatic 6-spd,17.0,3.6
Nissan,37802,Versa,11400,3N1CN7AP0HL839330,2017,Automatic (variable gear ratios),31.0,1.6
Nissan,37802,Versa,11400,3N1CN7AP0HL839330,2017,Manual 5-spd,27.0,1.6
Nissan,37802,Versa,11400,3N1CN7AP0HL839330,2017,Automatic 4-spd,26.0,1.6
Acura,49228,RDX,23600,5J8TB3H32GL015049,2016,,,
Nissan,50698,Pathfinder,20300,5N1DR2MM9HC684262,2017,,,
Ford,45145,Focus,10655,1FADP3F26HL258675,2017,,,
BMW,16163,3 Series,27400,WBA8E3G53GNT75947,2016,,,
BMW,25481,3 Series,22999,WBA8B9C50HK675840,2017,,,
Volkswagen,43366,Golf R,23500,WVWPF7AJ8CW299168,2012,Manual 6-spd,19.0,2.0
Ford,70348,Explorer,21300,1FM5K7F89FGB82668,2015,,,
Lincoln,21365,MKC,23999,5LMCJ3D92GUJ00391,2016,,,
Mercedes-Benz,30979,C-Class,20600,55SWF4JB9FU088197,2015,,,
Nissan,31534,Murano,19600,5N1AZ2MH5GN128880,2016,,,
Ford,16827,Expedition,53700,1FMJU1KT6JEA24762,2018,,,
Kia,8217,Forte,13900,3KPFK4A70HE026866,2017,Automatic (S6),25.0,2.0
Kia,8217,Forte,13900,3KPFK4A70HE026866,2017,Automatic (S6),29.0,2.0
Kia,8217,Forte,13900,3KPFK4A70HE026866,2017,Manual 6-spd,25.0,2.0
Dodge,40600,Grand Caravan,15999,2C4RDGCG1HR589655,2017,Automatic 6-spd,17.0,3.6
Dodge,40600,Grand Caravan,15999,2C4RDGCG1HR589655,2017,Automatic 6-spd,17.0,3.6
Volkswagen,70108,CC,13100,WVWRP7AN7DE561343,2013,Automatic (AM-S6),22.0,2.0
Volkswagen,70108,CC,13100,WVWRP7AN7DE561343,2013,Automatic (S6),17.0,3.6
Volkswagen,70108,CC,13100,WVWRP7AN7DE561343,2013,Manual 6-spd,21.0,2.0
Lexus,33288,IS 250,23600,JTHCF1D21F5029014,2015,Automatic (S6),21.0,2.5
Mercedes-Benz,23252,C-Class,19999,55SWF4JBXFU053040,2015,,,
Jeep,77135,Cherokee,20500,1C4PJMBS2FW576647,2015,,,
Subaru,31611,Forester,21200,JF2SJADC1GH517515,2016,,,
Jaguar,35387,XJ,29999,SAJWJ1CD2F8V82111,2015,Automatic (S8),15.0,5.0
Nissan,16132,JUKE,19900,JN8AF5MV8GT650813,2016,,,
Ford,43327,Explorer,24000,1FM5K7D85HGC14778,2017,,,
Lincoln,32198,MKT Town Car,20999,2LMHJ5NK8HBL01410,2017,,,
Dodge,46883,Grand Caravan,17500,2C4RDGEG2HR791482,2017,Automatic 6-spd,17.0,3.6
Dodge,46883,Grand Caravan,17500,2C4RDGEG2HR791482,2017,Automatic 6-spd,17.0,3.6
BMW,113429,5 Series,14755,WBAFU7C56DDU69460,2013,,,
Lincoln,37514,MKZ Hybrid,24300,3LN6L5KU6HR663952,2017,,,
Ford,19973,Explorer,30999,1FM5K8GT0GGA09082,2016,,,
GMC,36013,Acadia,22900,1GKKVPKD7FJ356004,2015,,,
Dodge,59989,Challenger,18000,2B3CJ5DT9AH160582,2010,Automatic 5-spd,16.0,5.7
Dodge,59989,Challenger,18000,2B3CJ5DT9AH160582,2010,Manual 6-spd,14.0,6.1
Dodge,59989,Challenger,18000,2B3CJ5DT9AH160582,2010,Manual 6-spd,15.0,5.7
Dodge,59989,Challenger,18000,2B3CJ5DT9AH160582,2010,Automatic 5-spd,17.0,3.5
